hour,day,t_db_C,t_wb_C,w_oa_kgkg,rh,ghi_Wm2,occ,q_total_kW,q_sensible_kW,q_latent_kW,q_oa_kW,shr
277,11,28.9,25.6,0.0195,0.77,633.0,1.0,3517.97,2368.25,1149.71,973.86,0.673
278,11,29.0,25.69,0.01964,0.77,644.0,1.0,3551.95,2388.92,1163.03,989.19,0.673
279,11,29.1,25.78,0.01976,0.77,600.0,1.0,3513.37,2338.91,1174.46,1002.85,0.666
280,11,29.1,25.78,0.01978,0.77,507.0,1.0,3397.21,2220.78,1176.43,1004.6,0.654
281,11,29.2,25.87,0.0199,0.77,370.0,1.0,3239.15,2051.21,1187.94,1018.32,0.633
282,11,28.6,25.62,0.01971,0.79,253.0,1.0,3040.93,1871.1,1169.84,981.33,0.615
283,11,28.0,25.5,0.01974,0.82,69.0,0.5,1877.88,1063.01,814.87,689.18,0.566
284,11,27.3,25.12,0.0194,0.84,1.0,0.05,941.25,465.43,475.82,418.15,0.494
285,11,26.7,24.96,0.01937,0.87,0.0,0.05,918.69,444.02,474.66,407.63,0.483
286,11,26.1,24.66,0.01912,0.89,0.0,0.05,885.55,423.59,461.96,388.01,0.478
287,11,25.5,24.47,0.01906,0.92,0.0,0.05,861.46,402.88,458.58,375.74,0.468
288,12,25.4,24.5,0.01915,0.93,0.0,0.05,861.77,398.34,463.42,377.96,0.462
289,12,25.3,24.54,0.01927,0.94,0.0,0.05,863.08,393.91,469.16,380.88,0.456
290,12,25.2,24.57,0.01936,0.95,0.0,0.05,863.4,389.58,473.82,382.95,0.451
291,12,25.0,24.5,0.01933,0.96,0.0,0.05,854.41,382.04,472.37,378.6,0.447
292,12,24.9,24.52,0.01942,0.97,0.0,0.05,854.6,377.79,476.8,380.5,0.442
293,12,24.8,24.55,0.0195,0.98,0.0,0.05,854.76,373.62,481.15,382.32,0.437
294,12,25.5,24.73,0.0195,0.94,0.0,0.05,876.91,395.74,481.16,393.54,0.451
295,12,26.2,24.89,0.01946,0.9,0.0,0.05,897.54,418.42,479.12,403.14,0.466
296,12,26.8,25.06,0.01949,0.87,18.0,0.525,1779.25,964.56,814.69,656.92,0.542
297,12,27.5,25.31,0.01959,0.84,159.0,1.0,2843.81,1685.26,1158.55,932.99,0.593
298,12,28.2,25.54,0.01968,0.81,329.0,1.0,3107.74,1940.35,1167.4,965.23,0.624
299,12,28.9,25.75,0.01974,0.78,458.0,1.0,3316.3,2143.15,1173.15,994.72,0.646
300,12,29.0,25.54,0.01934,0.76,570.0,1.0,3427.06,2293.46,1133.6,963.0,0.669
301,12,29.1,25.47,0.01921,0.75,634.0,1.0,3503.16,2382.05,1121.11,955.36,0.68
302,12,29.2,25.41,0.01908,0.74,645.0,1.0,3510.9,2402.55,1108.36,947.49,0.684
303,12,29.3,25.34,0.01892,0.73,603.0,1.0,3448.41,2354.95,1093.46,937.71,0.683
304,12,29.4,25.11,0.01852,0.71,509.0,1.0,3294.63,2240.57,1054.06,906.13,0.68
305,12,29.5,25.04,0.01836,0.7,372.0,1.0,3109.48,2070.95,1038.53,895.79,0.666
306,12,28.9,24.97,0.0185,0.73,208.0,1.0,2882.48,1830.51,1051.97,886.86,0.635
307,12,28.3,24.88,0.01858,0.76,52.0,0.5,1786.29,1055.33,730.97,625.1,0.591
308,12,27.7,24.77,0.01865,0.79,1.0,0.05,918.38,480.13,438.24,394.93,0.523
309,12,27.2,24.74,0.01879,0.82,0.0,0.05,907.11,462.04,445.06,392.3,0.509
310,12,26.6,24.73,0.01903,0.86,0.0,0.05,898.92,441.7,457.22,392.28,0.491
311,12,26.0,24.56,0.01899,0.89,0.0,0.05,876.18,421.07,455.11,381.01,0.481
312,13,25.9,24.6,0.01909,0.9,0.0,0.05,876.92,416.6,460.32,383.51,0.475
313,13,25.9,24.6,0.01911,0.9,0.0,0.05,876.81,415.51,461.3,384.29,0.474
314,13,25.8,24.63,0.01921,0.91,0.0,0.05,877.7,411.29,466.41,386.72,0.469
315,13,25.7,24.53,0.01909,0.91,0.0,0.05,867.64,407.13,460.5,380.46,0.469
316,13,25.7,24.67,0.01933,0.92,0.0,0.05,878.74,406.31,472.43,389.86,0.462
317,13,25.6,24.57,0.01921,0.92,0.0,0.05,868.8,402.32,466.47,383.56,0.463
318,13,25.7,24.67,0.01933,0.92,0.0,0.05,877.36,404.93,472.43,389.86,0.462
319,13,25.8,24.76,0.01943,0.92,0.0,0.05,885.1,407.69,477.41,395.38,0.461
320,13,25.9,24.86,0.01955,0.92,11.0,0.05,908.11,424.69,483.42,401.72,0.468
321,13,26.0,25.22,0.02011,0.94,88.0,0.15,1215.94,630.82,585.12,478.27,0.519
322,13,26.3,25.12,0.01979,0.91,158.0,0.15,1298.09,730.87,567.22,469.21,0.563
323,13,26.6,25.28,0.01992,0.9,174.0,0.15,1336.63,761.87,574.76,480.7,0.57
324,13,26.7,25.24,0.01981,0.89,292.0,0.15,1485.68,916.92,568.76,477.65,0.617
325,13,26.8,25.2,0.01972,0.88,401.0,0.15,1624.23,1060.47,563.76,475.42,0.653
326,13,26.9,25.16,0.01963,0.87,478.0,0.15,1721.63,1162.99,558.64,473.08,0.676
327,13,26.9,25.02,0.0194,0.86,505.0,0.15,1743.67,1197.93,545.74,462.68,0.687
328,13,27.0,24.97,0.0193,0.85,471.0,0.05,1522.74,1051.73,471.01,409.55,0.691
329,13,27.1,24.93,0.01918,0.84,373.0,0.05,1394.63,929.59,465.04,406.44,0.667
330,13,26.8,24.78,0.01907,0.85,209.0,0.05,1168.97,709.7,459.27,397.09,0.607
331,13,26.5,24.77,0.01918,0.87,53.0,0.05,964.67,499.84,464.83,396.68,0.518
332,13,26.1,24.66,0.01914,0.89,1.0,0.05,882.85,419.9,462.95,388.79,0.476
333,13,25.8,24.63,0.01923,0.91,0.0,0.05,875.83,408.43,467.41,387.5,0.466
334,13,25.5,24.47,0.01908,0.92,0.0,0.05,857.66,398.1,459.57,376.52,0.464
335,13,25.2,24.44,0.01915,0.94,0.0,0.05,850.86,387.65,463.21,374.59,0.456
336,14,25.1,24.34,0.01903,0.94,0.0,0.05,840.95,383.65,457.3,368.32,0.456
337,14,25.0,24.24,0.01893,0.94,0.0,0.05,832.09,379.69,452.39,362.86,0.456
338,14,24.9,24.14,0.01882,0.94,0.0,0.05,822.3,375.76,446.54,356.64,0.457
339,14,24.9,24.14,0.01882,0.94,0.0,0.05,821.68,375.14,446.54,356.64,0.457
340,14,24.8,24.04,0.01872,0.94,0.0,0.05,813.0,371.32,441.68,351.21,0.457
341,14,24.7,23.94,0.01861,0.94,0.0,0.05,803.4,367.52,435.88,345.04,0.457
342,14,25.4,24.24,0.01879,0.91,0.0,0.05,834.87,389.96,444.91,363.36,0.467
343,14,26.1,24.38,0.0187,0.87,0.0,0.05,853.49,412.91,440.58,371.15,0.484
344,14,26.8,24.64,0.01882,0.84,14.0,0.05,900.89,454.26,446.62,387.13,0.504
345,14,27.5,24.73,0.01865,0.8,139.0,0.15,1250.02,745.69,504.33,440.05,0.597
346,14,28.2,24.94,0.0187,0.77,308.0,0.15,1495.09,987.94,507.14,454.91,0.661
347,14,28.9,25.13,0.01872,0.74,459.0,0.15,1715.51,1207.4,508.12,468.29,0.704
348,14,28.6,25.01,0.01864,0.75,571.0,0.15,1846.16,1342.28,503.88,459.47,0.727
349,14,28.4,24.98,0.01869,0.76,636.0,0.15,1926.61,1419.94,506.67,458.13,0.737
350,14,28.1,24.85,0.01861,0.77,648.0,0.15,1927.85,1425.85,502.0,448.96,0.74
351,14,27.9,24.81,0.01865,0.78,605.0,0.15,1868.75,1364.37,504.38,447.28,0.73
352,14,27.6,24.68,0.01858,0.79,512.0,0.05,1562.06,1127.55,434.51,390.39,0.722
353,14,27.4,24.64,0.0186,0.8,375.0,0.05,1380.8,945.44,435.35,387.85,0.685
354,14,27.1,24.64,0.01873,0.82,194.0,0.05,1145.71,703.46,442.25,388.48,0.614
355,14,26.8,24.64,0.01884,0.84,45.0,0.05,949.93,502.34,447.6,387.9,0.529
356,14,26.4,24.54,0.01882,0.86,1.0,0.05,879.04,432.45,446.59,380.7,0.492
357,14,26.1,24.52,0.01892,0.88,0.0,0.05,872.56,420.8,451.76,379.97,0.482
358,14,25.8,24.5,0.01899,0.9,0.0,0.05,865.74,410.31,455.43,378.06,0.474
359,14,25.5,24.6,0.01927,0.93,0.0,0.05,869.09,399.72,469.37,384.24,0.46
360,15,25.5,24.47,0.01908,0.92,0.0,0.05,858.46,398.89,459.57,376.52,0.465
361,15,25.5,24.34,0.01886,0.91,0.0,0.05,846.96,398.18,448.78,368.01,0.47
362,15,25.5,24.34,0.01888,0.91,0.0,0.05,847.31,397.56,449.76,368.78,0.469
363,15,25.5,24.21,0.01867,0.9,0.0,0.05,835.99,397.02,438.96,360.28,0.475
364,15,25.5,24.21,0.01867,0.9,0.0,0.05,835.53,396.56,438.96,360.28,0.475
365,15,25.5,24.07,0.01847,0.89,0.0,0.05,825.3,396.16,429.14,352.53,0.48
366,15,25.6,24.17,0.01857,0.89,0.0,0.05,832.99,399.1,433.9,357.88,0.479
367,15,25.7,24.27,0.01868,0.89,0.0,0.05,841.78,402.14,439.64,364.01,0.478
368,15,25.8,24.37,0.01878,0.89,5.0,0.525,1667.27,905.48,761.79,586.27,0.543
369,15,25.9,24.46,0.01889,0.89,53.0,1.0,2556.24,1465.93,1090.3,816.56,0.573
370,15,26.0,24.56,0.01901,0.89,117.0,1.0,2654.74,1553.2,1101.54,830.05,0.585
371,15,26.1,24.66,0.0191,0.89,174.0,1.0,2742.49,1631.54,1110.94,841.89,0.595
372,15,26.2,24.62,0.01902,0.88,217.0,1.0,2794.53,1691.98,1102.55,837.9,0.605
373,15,26.2,24.62,0.01902,0.88,242.0,1.0,2826.77,1724.22,1102.55,837.9,0.61
374,15,26.3,24.58,0.01893,0.87,246.0,1.0,2828.6,1734.66,1093.94,833.72,0.613
375,15,26.4,24.67,0.01904,0.87,230.0,1.0,2824.65,1719.48,1105.17,847.2,0.609
376,15,26.4,24.54,0.01884,0.86,195.0,1.0,2759.93,1674.81,1085.12,829.35,0.607
377,15,26.5,24.63,0.01897,0.86,143.0,1.0,2711.64,1613.47,1098.17,844.45,0.595
378,15,26.2,24.48,0.01883,0.87,109.0,1.0,2639.25,1554.6,1084.65,821.97,0.589
379,15,26.0,24.29,0.0186,0.87,34.0,0.5,1658.99,926.34,732.65,569.23,0.558
380,15,25.7,24.13,0.01846,0.88,1.0,0.05,833.2,404.47,428.73,355.41,0.485
381,15,25.5,24.07,0.01845,0.89,0.0,0.05,824.53,396.35,428.18,351.78,0.481
382,15,25.2,23.92,0.01831,0.9,0.0,0.05,806.99,386.13,420.86,341.2,0.478
383,15,25.0,23.85,0.01829,0.91,0.0,0.05,799.1,379.06,420.04,337.35,0.474
384,16,25.0,23.85,0.01829,0.91,0.0,0.05,798.54,378.5,420.04,337.35,0.474
385,16,25.0,23.98,0.01852,0.92,0.0,0.05,809.46,378.01,431.45,346.35,0.467
386,16,25.0,24.11,0.01873,0.93,0.0,0.05,819.51,377.59,441.92,354.6,0.461
387,16,25.1,24.21,0.01886,0.93,0.0,0.05,829.23,380.51,448.71,361.56,0.459
388,16,25.1,24.34,0.01907,0.94,0.0,0.05,839.53,380.26,459.27,369.88,0.453
389,16,25.1,24.34,0.01909,0.94,0.0,0.05,840.3,380.04,460.26,370.66,0.452
390,16,25.4,24.37,0.019,0.92,0.0,0.05,845.35,389.7,455.65,371.83,0.461
391,16,25.8,24.63,0.01925,0.91,0.0,0.05,871.25,402.84,468.4,388.29,0.462
392,16,26.1,24.66,0.01914,0.89,10.0,0.525,1711.24,922.39,788.85,617.04,0.539
393,16,26.5,24.77,0.01916,0.87,87.0,1.0,2655.28,1538.82,1116.46,860.73,0.58
394,16,26.8,24.92,0.01926,0.86,157.0,1.0,2771.01,1644.71,1126.31,879.93,0.594
395,16,27.2,25.02,0.01926,0.84,174.0,1.0,2814.11,1687.87,1126.24,893.8,0.6
396,16,27.4,24.93,0.01906,0.82,423.0,1.0,3124.75,2018.45,1106.3,883.01,0.646
397,16,27.7,25.06,0.0192,0.81,637.0,1.0,3429.55,2309.31,1120.24,905.86,0.673
398,16,27.9,24.96,0.01894,0.79,650.0,1.0,3432.03,2337.25,1094.79,890.16,0.681
399,16,28.2,24.94,0.01878,0.77,608.0,1.0,3379.17,2299.79,1079.38,886.89,0.681
400,16,28.4,24.97,0.01875,0.76,515.0,1.0,3268.5,2191.82,1076.68,891.45,0.671
401,16,28.7,24.94,0.01857,0.74,378.0,1.0,3091.95,2032.56,1059.4,886.52,0.657
402,16,28.2,24.94,0.01876,0.77,213.0,1.0,2873.65,1796.15,1077.5,885.23,0.625
403,16,27.8,24.86,0.0188,0.79,55.0,0.5,1780.99,1033.86,747.13,626.43,0.58
404,16,27.3,24.83,0.01894,0.82,1.0,0.05,915.62,462.85,452.77,399.98,0.506
405,16,26.8,24.78,0.01905,0.85,0.0,0.05,903.36,445.07,458.28,396.32,0.493
406,16,26.4,24.67,0.01904,0.87,0.0,0.05,889.54,431.56,457.98,389.67,0.485
407,16,25.9,24.6,0.01911,0.9,0.0,0.05,875.88,414.58,461.3,384.29,0.473
408,17,25.6,24.44,0.019,0.91,0.0,0.05,859.53,403.92,455.61,375.0,0.47
409,17,25.4,24.37,0.01898,0.92,0.0,0.05,851.14,396.47,454.67,371.05,0.466
410,17,25.1,24.21,0.01884,0.93,0.0,0.05,833.47,385.73,447.74,360.79,0.463
411,17,24.9,24.14,0.01884,0.94,0.0,0.05,825.72,378.21,447.51,357.41,0.458
412,17,24.7,24.07,0.01881,0.95,0.0,0.05,816.87,370.69,446.18,353.15,0.454
413,17,24.4,23.9,0.01867,0.96,0.0,0.05,798.79,359.9,438.89,342.61,0.451
414,17,24.3,23.93,0.01875,0.97,0.0,0.05,798.76,355.61,443.14,344.36,0.445
415,17,24.3,23.93,0.01875,0.97,0.0,0.05,797.83,354.68,443.14,344.36,0.445
416,17,24.2,23.95,0.01881,0.98,5.0,0.525,1600.3,835.76,764.55,547.97,0.522
417,17,24.1,23.98,0.01889,0.99,52.0,1.0,2459.47,1368.87,1090.6,754.17,0.557
418,17,24.1,23.98,0.01887,0.99,116.0,1.0,2538.97,1450.25,1088.72,752.5,0.571
419,17,24.0,24.0,0.01895,1.0,174.0,1.0,2615.25,1518.87,1096.39,755.84,0.581
420,17,24.5,24.13,0.01896,0.97,302.0,1.0,2805.62,1708.26,1097.36,774.11,0.609
421,17,24.9,24.14,0.01886,0.94,421.0,1.0,2968.23,1881.33,1086.9,778.72,0.634
422,17,25.4,24.24,0.0188,0.91,402.0,1.0,2964.72,1882.83,1081.88,791.66,0.635
423,17,25.8,24.23,0.01862,0.88,350.0,1.0,2900.7,1837.15,1063.56,789.28,0.633
424,17,26.3,24.3,0.01854,0.85,273.0,1.0,2820.66,1764.75,1055.91,799.87,0.626
425,17,26.7,24.26,0.0183,0.82,183.0,1.0,2703.89,1670.75,1033.14,793.53,0.618
426,17,26.4,24.4,0.01863,0.85,93.0,1.0,2605.81,1540.77,1065.04,811.48,0.591
427,17,26.0,23.88,0.01796,0.84,21.0,0.5,1592.69,906.65,686.04,529.49,0.569
428,17,25.9,24.33,0.01871,0.88,1.0,0.05,849.58,408.43,441.15,368.4,0.481
429,17,25.7,24.4,0.0189,0.9,0.0,0.05,851.34,400.78,450.56,372.62,0.471
430,17,25.6,24.44,0.019,0.91,0.0,0.05,853.15,397.54,455.61,375.0,0.466
431,17,25.5,24.47,0.01908,0.92,0.0,0.05,853.8,394.24,459.57,376.52,0.462
432,18,25.3,24.41,0.01907,0.93,0.0,0.05,847.07,387.59,459.48,373.25,0.458
433,18,25.0,24.37,0.01914,0.95,0.0,0.05,840.43,377.55,462.88,371.12,0.449
434,18,24.8,24.3,0.01913,0.96,0.0,0.05,833.04,370.63,462.41,367.55,0.445
435,18,24.6,24.23,0.0191,0.97,0.0,0.05,824.47,363.64,460.83,363.1,0.441
436,18,24.3,24.18,0.01917,0.99,0.0,0.05,817.56,353.3,464.26,361.0,0.432
437,18,24.1,24.1,0.01913,1.0,0.0,0.05,808.44,346.12,462.32,356.27,0.428
438,18,24.7,24.2,0.01903,0.96,0.0,0.05,822.61,365.14,457.47,362.05,0.444
439,18,25.3,24.41,0.01909,0.93,0.0,0.05,845.1,384.63,460.47,374.03,0.455
440,18,25.9,24.6,0.01915,0.9,10.0,0.525,1701.41,912.07,789.33,612.37,0.536
441,18,26.5,24.77,0.01916,0.87,115.0,1.0,2689.45,1572.99,1116.46,860.73,0.585
442,18,27.1,24.93,0.01916,0.84,282.0,1.0,2935.87,1819.02,1116.86,881.96,0.62
443,18,27.7,25.07,0.01914,0.81,458.0,1.0,3191.35,2076.84,1114.5,900.75,0.651
444,18,28.0,25.05,0.01901,0.79,573.0,1.0,3343.25,2241.17,1102.09,900.14,0.67
445,18,28.3,25.03,0.01887,0.77,639.0,1.0,3431.12,2342.64,1088.47,898.47,0.683
446,18,28.5,24.91,0.01859,0.75,652.0,1.0,3431.9,2370.98,1060.92,880.91,0.691
447,18,28.8,24.88,0.01842,0.73,611.0,1.0,3380.09,2335.15,1044.94,877.13,0.691
448,18,29.1,24.84,0.01823,0.71,518.0,1.0,3258.49,2232.64,1025.85,870.58,0.685
449,18,29.4,24.79,0.01802,0.69,382.0,1.0,3080.44,2074.98,1005.46,862.88,0.674
450,18,28.8,24.72,0.01816,0.72,216.0,1.0,2852.09,1832.4,1019.68,854.65,0.642
451,18,28.2,24.64,0.01826,0.75,57.0,0.5,1762.18,1054.74,707.45,602.55,0.599
452,18,27.5,24.44,0.01823,0.78,1.0,0.05,887.79,471.06,416.73,374.77,0.531
453,18,26.9,24.31,0.01826,0.81,0.0,0.05,868.1,449.91,418.2,366.32,0.518
454,18,26.3,24.16,0.01828,0.84,0.0,0.05,848.85,429.69,419.16,357.48,0.506
455,18,25.7,24.13,0.01846,0.88,0.0,0.05,837.9,409.17,428.73,355.41,0.488
456,19,25.5,24.07,0.01847,0.89,0.0,0.05,830.65,401.51,429.14,352.53,0.483
457,19,25.3,24.01,0.01846,0.9,0.0,0.05,822.33,393.88,428.45,348.79,0.479
458,19,25.1,23.95,0.01844,0.91,0.0,0.05,813.89,386.27,427.63,344.94,0.475
459,19,24.9,23.88,0.01844,0.92,0.0,0.05,806.3,378.67,427.63,341.73,0.47
460,19,24.7,23.94,0.01863,0.94,0.0,0.05,807.94,371.09,436.84,345.8,0.459
461,19,24.5,23.87,0.01862,0.95,0.0,0.05,800.0,363.53,436.47,342.3,0.454
462,19,25.3,24.14,0.01869,0.91,0.0,0.05,828.86,388.78,440.08,357.96,0.469
463,19,26.0,24.29,0.01862,0.87,0.0,0.05,848.15,411.39,436.77,366.55,0.485
464,19,26.8,24.5,0.01861,0.83,14.0,0.525,1708.23,958.9,749.33,601.02,0.561
465,19,27.6,24.82,0.0188,0.8,136.0,1.0,2742.13,1660.47,1081.67,868.05,0.606
466,19,28.3,24.88,0.0186,0.76,306.0,1.0,2977.75,1915.67,1062.08,874.98,0.643
467,19,29.1,25.16,0.0187,0.73,459.0,1.0,3226.2,2154.53,1071.67,911.36,0.668
468,19,29.1,25.16,0.01872,0.73,574.0,1.0,3377.21,2303.68,1073.54,913.02,0.682
469,19,29.1,25.16,0.01874,0.73,640.0,1.0,3465.15,2389.75,1075.4,914.68,0.69
470,19,29.0,25.06,0.01863,0.73,653.0,1.0,3467.07,2402.49,1064.58,901.57,0.693
471,19,29.0,24.91,0.01838,0.72,612.0,1.0,3391.76,2350.89,1040.87,880.47,0.693
472,19,29.0,24.91,0.01838,0.72,520.0,1.0,3274.61,2233.74,1040.87,880.47,0.682
473,19,29.0,24.9,0.0184,0.72,383.0,1.0,3101.46,2058.75,1042.71,882.1,0.664
474,19,28.5,24.91,0.01861,0.75,218.0,1.0,2884.72,1821.95,1062.77,882.56,0.632
475,19,28.0,24.9,0.0188,0.78,58.0,0.5,1796.65,1049.62,747.03,631.32,0.584
476,19,27.4,24.78,0.01884,0.81,1.0,0.05,916.78,469.33,447.45,397.38,0.512
477,19,26.9,24.73,0.01897,0.84,0.0,0.05,905.55,451.18,454.36,394.83,0.498
478,19,26.4,24.67,0.01906,0.87,0.0,0.05,893.03,434.07,458.96,390.45,0.486
479,19,25.9,24.6,0.01915,0.9,0.0,0.05,880.03,416.75,463.28,385.85,0.474
480,20,25.9,24.6,0.01915,0.9,0.0,0.05,878.92,415.64,463.28,385.85,0.473
481,20,26.0,24.56,0.01905,0.89,0.0,0.05,876.02,417.96,458.06,383.33,0.477
482,20,25.6,24.44,0.01904,0.91,0.0,0.05,861.65,404.07,457.58,376.55,0.469
483,20,25.2,24.18,0.01879,0.92,0.0,0.05,834.97,390.04,444.93,360.18,0.467
484,20,24.8,24.04,0.01874,0.94,0.0,0.05,818.52,375.88,442.65,351.97,0.459
485,20,24.4,23.9,0.0187,0.96,0.0,0.05,802.44,361.61,440.83,344.13,0.451
486,20,24.6,24.1,0.01892,0.96,0.0,0.05,818.5,366.93,451.56,355.8,0.448
487,20,24.7,24.07,0.01883,0.95,0.0,0.05,816.42,369.27,447.15,353.92,0.452
488,20,24.9,24.27,0.01904,0.95,13.0,0.05,849.68,391.75,457.94,365.63,0.461
489,20,26.2,24.62,0.01906,0.88,136.0,0.15,1223.16,696.39,526.77,434.77,0.569
490,20,27.5,25.02,0.01915,0.82,305.0,0.15,1490.79,958.74,532.05,462.42,0.643
491,20,28.8,25.35,0.01915,0.76,459.0,0.15,1734.36,1202.61,531.76,485.57,0.693
492,20,29.2,25.09,0.01855,0.72,574.0,0.15,1864.3,1365.81,498.5,465.92,0.733
493,20,29.6,24.64,0.01765,0.67,642.0,0.15,1917.79,1468.72,449.07,433.23,0.766
494,20,30.0,24.32,0.01697,0.63,656.0,0.15,1913.46,1502.38,411.08,409.76,0.785
495,20,29.2,24.45,0.0175,0.68,614.0,0.15,1863.26,1422.48,440.79,419.35,0.763
496,20,28.3,24.42,0.01785,0.73,521.0,0.05,1561.48,1164.03,397.46,372.39,0.745
497,20,27.5,24.58,0.01845,0.79,385.0,0.05,1391.6,963.68,427.92,383.59,0.692
498,20,26.7,24.68,0.01895,0.85,219.0,0.05,1177.76,724.31,453.45,390.9,0.615
499,20,25.8,24.63,0.01925,0.91,59.0,0.05,957.29,488.89,468.4,388.29,0.511
500,20,25.0,24.75,0.01979,0.98,1.0,0.05,882.5,387.11,495.39,396.75,0.439
501,20,24.9,24.65,0.01966,0.98,0.0,0.05,870.33,381.06,489.26,390.32,0.438
502,20,24.8,24.55,0.01952,0.98,0.0,0.05,858.6,376.44,482.16,383.12,0.438
503,20,24.7,24.45,0.0194,0.98,0.0,0.05,848.04,371.94,476.1,376.74,0.439
504,21,24.7,24.33,0.0192,0.97,0.0,0.05,836.62,370.82,465.8,368.62,0.443
505,21,24.7,24.33,0.01922,0.97,0.0,0.05,836.65,369.85,466.79,369.4,0.442
506,21,24.7,24.33,0.01922,0.97,0.0,0.05,835.81,369.02,466.79,369.4,0.442
507,21,24.6,24.1,0.0189,0.96,0.0,0.05,815.6,365.02,450.58,355.03,0.448
508,21,24.6,24.1,0.01892,0.96,0.0,0.05,815.89,364.33,451.56,355.8,0.447
509,21,24.6,24.1,0.01892,0.96,0.0,0.05,815.3,363.74,451.56,355.8,0.446
510,21,25.3,24.27,0.0189,0.92,0.0,0.05,836.96,386.19,450.77,366.38,0.461
511,21,26.1,24.66,0.01916,0.89,0.0,0.05,876.37,412.43,463.94,389.57,0.471
512,21,26.9,25.02,0.01942,0.86,13.0,0.05,932.72,455.84,476.88,412.57,0.489
513,21,27.6,25.26,0.01953,0.83,135.0,0.15,1296.74,743.73,553.01,481.13,0.574
514,21,28.3,25.48,0.01961,0.8,305.0,0.15,1544.88,987.38,557.5,497.35,0.639
515,21,29.1,25.78,0.01976,0.77,458.0,0.15,1778.55,1212.96,565.59,518.27,0.682
516,21,29.6,25.93,0.01983,0.75,574.0,0.15,1950.55,1380.94,569.6,530.5,0.708
517,21,30.1,26.08,0.01986,0.73,641.0,0.15,2057.71,1486.14,571.57,541.08,0.722
518,21,30.6,26.21,0.0199,0.71,654.0,0.15,2095.83,1522.13,573.7,551.79,0.726
519,21,28.2,25.24,0.01926,0.79,514.0,0.15,1799.21,1261.04,538.17,479.95,0.701
520,21,25.7,24.0,0.01829,0.87,330.0,0.05,1254.22,834.51,419.71,348.3,0.665
521,21,23.3,22.81,0.01746,0.96,147.0,0.05,908.64,530.87,377.77,288.03,0.584
522,21,23.1,22.98,0.01779,0.99,103.0,0.05,863.26,468.39,394.87,301.51,0.543
523,21,23.0,23.0,0.01787,1.0,33.0,0.05,773.05,374.48,398.57,304.43,0.484
524,21,22.8,22.8,0.01765,1.0,1.0,0.05,715.3,327.9,387.4,295.62,0.458
525,21,23.1,23.1,0.01796,1.0,0.0,0.05,732.93,329.66,403.28,308.13,0.45
526,21,23.4,23.4,0.01828,1.0,0.0,0.05,752.56,333.15,419.41,320.85,0.443
527,21,23.7,23.7,0.01862,1.0,0.0,0.05,773.79,337.04,436.75,334.52,0.436
528,22,24.1,23.98,0.01889,0.99,0.0,0.05,794.97,344.56,450.41,346.88,0.433
529,22,24.5,24.13,0.01896,0.97,0.0,0.05,811.15,357.23,453.92,356.06,0.44
530,22,24.9,24.27,0.01902,0.95,0.0,0.05,827.17,370.22,456.95,364.85,0.448
531,22,24.8,24.04,0.0187,0.94,0.0,0.05,807.78,367.07,440.71,350.45,0.454
532,22,24.8,23.91,0.01852,0.93,0.0,0.05,798.44,367.12,431.32,343.05,0.46
533,22,24.7,23.56,0.01801,0.91,0.0,0.05,769.84,363.88,405.96,321.45,0.473
534,22,24.7,23.56,0.018,0.91,0.0,0.05,768.88,363.86,405.03,320.72,0.473
535,22,24.6,23.46,0.01789,0.91,0.0,0.05,760.01,360.55,399.46,314.73,0.474
536,22,24.6,23.46,0.01787,0.91,13.0,0.525,1554.28,859.66,694.62,498.34,0.553
537,22,25.5,23.81,0.01803,0.87,135.0,1.0,2551.34,1545.03,1006.31,727.88,0.606
538,22,26.3,24.02,0.01801,0.83,306.0,1.0,2811.24,1806.16,1005.08,754.64,0.642
539,22,27.2,24.45,0.01832,0.8,459.0,1.0,3084.22,2049.78,1034.44,812.09,0.665
540,22,27.5,24.73,0.01865,0.8,575.0,1.0,3282.39,2215.42,1066.97,851.48,0.675
541,22,27.9,25.26,0.01937,0.81,642.0,1.0,3460.42,2323.37,1137.04,927.78,0.671
542,22,28.2,25.54,0.01972,0.81,655.0,1.0,3528.28,2356.96,1171.32,968.73,0.668
543,22,27.7,25.07,0.01916,0.81,615.0,1.0,3397.68,2281.27,1116.41,902.45,0.671
544,22,27.2,24.45,0.01837,0.8,524.0,1.0,3179.58,2139.66,1039.92,816.97,0.673
545,22,26.7,23.97,0.01784,0.8,388.0,1.0,2928.38,1939.89,988.49,753.79,0.662
546,22,26.2,23.79,0.01774,0.82,222.0,1.0,2679.44,1701.26,978.18,727.21,0.635
547,22,25.7,23.73,0.01785,0.85,60.0,0.5,1626.75,948.66,678.1,515.24,0.583
548,22,25.2,23.65,0.01795,0.88,1.0,0.05,791.67,389.16,402.5,326.73,0.492
549,22,24.8,23.4,0.0177,0.89,0.0,0.05,763.98,374.01,389.96,310.45,0.49
550,22,24.5,23.23,0.01756,0.9,0.0,0.05,746.15,363.28,382.87,300.05,0.487
551,22,24.1,22.97,0.01732,0.91,0.0,0.05,720.36,349.2,371.17,284.42,0.485
552,23,23.9,22.78,0.01709,0.91,0.0,0.05,702.71,343.16,359.55,273.67,0.488
553,23,23.8,22.68,0.01699,0.91,0.0,0.05,694.66,340.43,354.23,269.47,0.49
